regionname,chaptername,year,month,event_name,seriesOrEvent,eventID,events,teens_total,new_teens,avg_attendance
Southern,Greater Miami,2025,4,Krop JSU Board Meetings,Event,526137,1,5,5,5
Southern,Greater Miami,2025,4,JSU Board Meeting @ south plantation high school,Event,526217,1,4,3,4
Southern,Greater Miami,2025,4,MAST@FIU,Event,525673,1,5,3,5
Southern,Greater Miami,2025,5,JSU @ Alonzo And Tracy Mourning Senior High Biscayne Bay Campus,Series,18767,1,16,12,16
Southern,Greater Miami,2025,5,Don Soffer Aventura High School,Series,18912,1,39,37,39
Southern,Greater Miami,2025,5,Miami SNL,Series,18771,3,40,31,18
Southern,Greater Miami,2025,5,JSU @ New World School Of The Arts,Series,19272,1,12,10,12
Southern,Greater Miami,2025,5,"Miami Chapter Learn and Earn ",Series,19360,2,14,4,9
Southern,Greater Miami,2025,5,Ransom Everglades School,Series,20258,2,13,13,9
Southern,Greater Miami,2025,5,JSU @ MAST Academy,Series,18983,1,13,12,13
Southern,Greater Miami,2025,5,End of Year Party,Event,527674,1,41,21,41
Southern,Greensboro,2025,3,Board meeting,Series,19921,1,1,1,1
Southern,Jacksonville,2024,8,JSU After Dark,Series,18736,1,17,16,17
Southern,Jacksonville,2024,9,JSU After Dark,Series,18736,1,6,2,6
Southern,Jacksonville,2024,9,Samuel W. Wolfson High School,Series,18783,1,5,5,5
Southern,Jacksonville,2024,9,Shabbat with Ariel Tal,Event,498550,1,27,22,27
Southern,Jacksonville,2024,10,Escape Sukkah - Emtza NCSY,Event,511312,1,3,3,3
Southern,Jacksonville,2024,10,JSU After Dark,Series,18736,2,11,10,9
Southern,Jacksonville,2024,10,Douglas Anderson School Of The Arts,Series,19148,1,10,10,10
Southern,Jacksonville,2024,11,Havadallah and Ice Skating - Emtza Jax NCSY,Event,513278,1,14,14,14
Southern,Jacksonville,2024,11,Douglas Anderson School Of The Arts,Series,19335,1,5,5,5
Southern,Jacksonville,2024,11,JSU After Dark,Series,18736,2,13,13,9
Southern,Jacksonville,2024,12,Duncan U. Fletcher High School,Series,19520,1,7,7,7
Southern,Jacksonville,2024,12,Stanton College Preparatory,Series,19578,1,4,4,4
Southern,Jacksonville,2024,12,Douglas Anderson School Of The Arts,Series,19511,1,8,8,8
Southern,Jacksonville,2024,12,JSU After Dark,Series,18736,4,13,12,9
Southern,Jacksonville,2025,1,Teen Minyan Shabbat with Ariel Tal,Event,518289,1,14,6,14
Southern,Jacksonville,2025,1,Stanton College Preparatory,Series,19578,1,4,4,4
Southern,Jacksonville,2025,1,Bravoz Trampoline,Event,518073,1,7,0,7
Southern,Jacksonville,2025,1,Duncan U. Fletcher High School,Series,19520,1,7,7,7
Southern,Jacksonville,2025,1,San Jose Preparatory High School,Series,19308,1,4,0,4
Southern,Jacksonville,2025,1,Havdallah - NCSY 4G,Event,518086,1,12,8,12
Southern,Jacksonville,2025,1,JSU After Dark,Series,18736,3,15,14,10
Southern,Jacksonville,2025,1,Douglas Anderson School Of The Arts,Series,19511,1,4,4,4
Southern,Jacksonville,2025,2,JSU After Dark,Series,18736,3,11,11,6
Southern,Jacksonville,2025,2,Shabbat with Ariel Tal,Event,519210,1,5,1,5
Southern,Jacksonville,2025,2,Douglas Anderson School Of The Arts,Series,19511,1,7,7,7
Southern,Jacksonville,2025,3,Sweet Torah Jax Emtza NCSY,Series,19875,1,5,5,5
Southern,Jacksonville,2025,3,Duncan U. Fletcher High School,Series,19520,1,10,9,10
Southern,Jacksonville,2025,3,Stanton College Preparatory,Series,19578,1,8,5,8
Southern,Jacksonville,2025,3,San Jose Preparatory High School,Series,19308,1,4,2,4
Southern,Jacksonville,2025,3,JSU After Dark,Series,18736,3,12,9,7
Southern,Jacksonville,2025,4,Samuel W. Wolfson High School,Series,18783,1,5,2,5
Southern,Jacksonville,2025,4,Douglas Anderson School Of The Arts,Series,19511,1,7,7,7
Southern,Jacksonville,2025,4,Jacksonville Shabbaton - Local,Event,525160,1,15,15,15
Southern,Jacksonville,2025,4,JSU After Dark,Series,18736,1,9,1,9
Southern,Jacksonville,2025,4,Duncan U. Fletcher High School,Series,19520,1,8,8,8
Southern,Jacksonville,2025,5,Sweet Torah Jax Emtza NCSY - Shavuot Edition,Series,19875,1,10,9,10
Southern,Jacksonville,2025,5,JSU After Dark,Series,18736,3,15,15,12
Southern,Jacksonville,2025,6,Shavuot with Ariel Tal,Event,527782,1,34,34,34
Southern,Miami Beach,2024,9,Nova High School,Series,19019,1,2,2,2
Southern,Miami Beach,2024,9,RASG Hebrew Academy MS - 4B,Series,15031,1,16,16,16
Southern,Miami Beach,2024,10,RASG Hebrew Academy MS - 4G,Series,14899,1,17,17,17
Southern,Miami Beach,2024,10,Nova High School,Series,19019,1,5,0,5
Southern,Miami Beach,2024,11,RASG Hebrew Academy MS - 4G,Series,14899,1,21,21,21
Southern,Miami Beach,2024,11,RASG Hebrew Academy MS - 4B,Series,15031,1,15,15,15
Southern,Miami Beach,2024,12,RASG Hebrew Academy MS - 4B,Series,15031,2,20,20,16
Southern,Miami Beach,2024,12,RASG Hebrew Academy MS - 4G,Series,14899,1,20,20,20
Southern,Miami Beach,2025,1,RASG Hebrew Academy MS - 4G,Series,14899,2,23,23,17
Southern,Miami Beach,2025,1,JSU Private School Miami Nova Exhibition Tour,Event,517756,1,5,3,5
Southern,Miami Beach,2025,1,RASG Hebrew Academy MS - 4B,Series,15031,1,20,20,20
Southern,Miami Beach,2025,2,RASG Hebrew Academy MS - 4G,Series,14899,1,21,21,21
Southern,Miami Beach,2025,2,Ransom Everglades School,Series,19802,1,12,12,12
Southern,Miami Beach,2025,2,RASG Hebrew Academy MS - 4B,Series,15031,2,23,23,17
Southern,Miami Beach,2025,3,RASG Hebrew Academy MS - 4G,Series,14899,2,22,22,16
Southern,Miami Beach,2025,3,RASG Hebrew Academy MS - 4B,Series,15031,1,18,18,18
Southern,Miami Beach,2025,4,RASG Hebrew Academy MS - 4G,Series,14899,1,23,11,23
Southern,Miami Beach,2025,4,RASG Hebrew Academy MS - 4B,Series,15031,1,17,17,17
Southern,Miami Beach,2025,4,Hebrew Academy - Miami Beach - Pesach Program,Event,525611,1,35,25,35
Southern,Miami Beach,2025,5,Miami Beach Hebrew Academy End of Year Zoom,Event,527682,1,27,7,27
Southern,Miami Beach,2025,5,RASG Hebrew Academy MS - 4B,Series,15031,2,23,23,15
Southern,Miami Beach,2025,5,RASG Hebrew Academy MS - 4G,Series,14899,1,21,21,21
Southern,"Morganton, NC",2024,11,North Carolina School of Science and Math,Series,19436,1,2,2,2
Southern,"Morganton, NC",2024,12,"Board Meeting ",Series,19919,1,1,0,1
Southern,"Morganton, NC",2024,12,North Carolina School of Science and Math,Series,19544,1,20,18,20
Southern,"Morganton, NC",2024,12,meeting,Event,516292,1,1,0,1
Southern,"Morganton, NC",2025,2,North Carolina School of Science and Math,Series,19915,1,10,10,10
Southern,"Morganton, NC",2025,3,North Carolina School of Science and Math,Series,20423,1,20,18,20
Southern,"Morganton, NC",2025,4,North Carolina School of Science and Math,Series,20423,1,15,14,15
Southern,Orlando,2024,8,Aliza Learning with Brooke,Series,16742,1,1,0,1
Southern,Orlando,2024,8,JSU CH Board meeting,Event,500558,1,6,4,6
Southern,Orlando,2024,8,Call with lilyana,Event,502829,1,1,1,1
Southern,Orlando,2024,8,call with gavin,Event,511629,1,1,1,1
Southern,Orlando,2024,8,Learning with reid,Series,19879,1,1,0,1
Southern,Orlando,2024,8,Lake Mary High School,Series,19197,1,15,13,15
Southern,Orlando,2024,8,Edgewater High School,Series,19243,1,3,0,3
Southern,Orlando,2024,8,Cal with Marlee,Event,502830,1,1,1,1
Southern,Orlando,2024,8,teffilin club and breakfast,Event,500553,1,2,2,2
Southern,Orlando,2024,8,Aliza learning with ayla,Series,17686,1,1,1,1
Southern,Orlando,2024,8,call with josh,Event,502823,1,1,1,1
Southern,Orlando,2024,8,Aliza Learning with Arielle,Series,16333,2,1,1,1
Southern,Orlando,2024,8,Learning with Zach F,Event,502824,1,1,0,1
Southern,Orlando,2024,8,Shira visit before sem,Event,502815,1,1,1,1
Southern,Orlando,2024,8,Learning with max,Event,500555,1,1,1,1
Southern,Orlando,2024,8,Shabbat with Daniel Nabatian,Event,500550,1,4,4,4
Southern,Orlando,2024,8,Senior sendoff,Event,500556,1,7,6,7
Southern,Orlando,2024,8,Shabbat with Daniel Nabatian,Event,500557,1,1,1,1
Southern,Orlando,2024,8,Learning WIth Zach R,Series,16332,2,1,1,1
Southern,Orlando,2024,8,JSU Interview,Event,500554,1,1,1,1
Southern,Orlando,2024,8,JSU Leadership day,Event,500561,1,21,16,21
Southern,Orlando,2024,8,Early Release day chill,Event,502825,1,3,1,3
Southern,Orlando,2024,8,Shabbat with nina,Event,512293,1,2,2,2
Southern,Orlando,2024,9,Lake Buena Vista High School,Series,19375,1,9,4,9
Southern,Orlando,2024,9,call with andrew spector,Event,511683,1,1,0,1
Southern,Orlando,2024,9,oviedo jsu board meeting,Event,511767,1,2,0,2
Southern,Orlando,2024,9,Winter Park High School,Series,19200,1,24,19,24
Southern,Orlando,2024,9,Edgewater High School,Series,19243,1,3,3,3
Southern,Orlando,2024,9,Aliza learning with ayla,Series,17686,3,1,1,1
Southern,Orlando,2024,9,call with reid,Event,511760,1,1,0,1
Southern,Orlando,2024,9,wphs jsu board meeting,Event,511770,1,6,0,6
Southern,Orlando,2024,9,call with lian,Event,511763,1,1,0,1
Southern,Orlando,2024,9,Learning Zach Fenton,Series,19217,2,1,1,1
Southern,Orlando,2024,9,Lake Mary High School,Series,19197,1,15,12,15
Southern,Orlando,2024,9,call with sophia,Event,511765,1,1,0,1
Southern,Orlando,2024,9,call with sam,Event,511762,1,1,1,1
Southern,Orlando,2024,9,Lake Highland Preparatory School,Series,19199,2,22,21,16
Southern,Orlando,2024,9,learning with andrew,Event,511777,1,1,0,1
Southern,Orlando,2024,9,JSUcf Kickoff party bus scavenger hunt,Event,511791,1,19,2,19
Southern,Orlando,2024,9,Aliza learning with zoe,Series,19248,1,1,0,1
Southern,Orlando,2024,9,Aliza learning with samara,Series,16677,3,1,1,1
Southern,Orlando,2024,9,Oviedo High School,Series,19205,1,5,5,5
Southern,Orlando,2024,9,Shabbat with Daniel Nabatian,Event,511677,1,15,4,15
Southern,Orlando,2024,9,LBVHS JSU Board meeting,Event,511772,1,5,2,5
Southern,Orlando,2024,9,Aliza learning with Abi,Series,19204,4,1,1,1
Southern,Orlando,2024,9,Aliza Learning with Brooke,Series,16742,4,1,1,1
Southern,Orlando,2024,9,Aliza Learning with Zoe,Event,511680,1,1,1,1
Southern,Orlando,2024,9,Aliza learning with Mikayla,Series,19374,1,1,1,1
Southern,Orlando,2024,9,call with daniel,Event,511685,1,1,1,1
Southern,Orlando,2024,9,trinity jsu board meting,Event,511673,1,5,0,5
Southern,Orlando,2024,9,JSU Early release day Chill,Event,511666,1,3,1,3
Southern,Orlando,2024,9,Aliza learning with sophia,Series,19203,4,1,0,1
Southern,Orlando,2024,9,call with delaney,Event,511761,1,1,0,1
Southern,Orlando,2024,9,Aliza Learning with Eveanna,Series,19241,1,1,1,1
Southern,Orlando,2024,9,JSU CF Chapter board meeting,Event,511660,1,6,0,6
Southern,Orlando,2024,9,Dr. Phillips High School,Series,19202,1,5,3,5
Southern,Orlando,2024,9,Orlando Chapter board Shabbaton,Event,511789,1,5,0,5
Southern,Orlando,2024,9,aliza learning with natalie,Series,19219,2,1,1,1
Southern,Orlando,2024,9,Learning with reid,Series,19773,1,1,1,1
Southern,Orlando,2024,9,Learning WIth Zach R,Series,16332,3,1,1,1
Southern,Orlando,2024,9,Boone jsu board meetiing,Event,511766,1,3,3,3
Southern,Orlando,2024,9,Trinity Preparatory School,Series,19198,1,5,5,5
Southern,Orlando,2024,9,jsu jr minute to win it,Event,516385,1,12,4,12
Southern,Orlando,2024,9,call with abi,Event,511764,1,1,0,1
Southern,Orlando,2024,9,JSU CF Torah and Chill,Series,19201,1,19,15,19
Southern,Orlando,2024,9,JSU Jr @ Urban Air Kickoff,Event,516384,1,19,19,19
Southern,Orlando,2024,9,Lake mary jsu board meeting,Event,511663,1,3,3,3
Southern,Orlando,2024,10,sushi in the Sukkah with Daniel Nabatian,Event,512315,1,20,10,20
Southern,Orlando,2024,10,Aliza learning with Abi,Series,19204,4,1,1,1
Southern,Orlando,2024,10,Aliza learning with ayla,Series,17686,3,1,1,1
Southern,Orlando,2024,10,edgewater jsu board meeting,Event,512336,1,3,0,3
Southern,Orlando,2024,10,Sukkot with Daniel Nabatian,Event,512314,1,2,2,2
Southern,Orlando,2024,10,aliza learning with marni,Series,19245,2,1,1,1
Southern,Orlando,2024,10,Sukkot with Daniel Nabatian,Event,512313,1,1,1,1
Southern,Orlando,2024,10,Lake Highland Preparatory School,Series,19199,1,9,8,9
Southern,Orlando,2024,10,Aliza Learning with Eveanna,Series,19241,4,1,1,1
Southern,Orlando,2024,10,Edgewater High School,Series,19243,1,3,3,3
Southern,Orlando,2024,10,Trinity Preparatory School,Series,19198,1,5,5,5
Southern,Orlando,2024,10,JSU cf Fall fellowship,Series,19244,3,21,15,20
Southern,Orlando,2024,10,Aliza Learning with Brooke,Series,16742,4,1,1,1
Southern,Orlando,2024,10,aliza learning with hope,Event,512333,1,1,0,1
Southern,Orlando,2024,10,Winter Park High School,Series,19242,1,21,21,21
Southern,Orlando,2024,10,Nina learning with noa,Event,512334,1,1,0,1
Southern,Orlando,2024,10,Aliza Learning with Arielle,Series,16333,1,1,1,1
Southern,Orlando,2024,10,Aliza learning with sophia,Series,19203,1,1,0,1
Southern,Orlando,2024,10,Lake Buena Vista High School,Series,19375,1,12,9,12
Southern,Orlando,2024,10,learning with jared,Series,19878,1,1,0,1
Southern,Orlando,2024,10,jsu jr limo scavenger hunt,Event,516387,1,13,13,13
Southern,Orlando,2024,10,Aliza learning with samara,Series,16677,1,1,1,1
Southern,Orlando,2024,10,Learning WIth Zach R,Series,16332,2,1,1,1
Southern,Orlando,2024,10,Aliza learning with zoe,Series,19248,1,1,0,1
Southern,Orlando,2024,10,wphs jsu board meeting,Event,512323,1,6,1,6
Southern,Orlando,2024,11,Aliza learning with zoe,Series,19248,1,1,1,1
Southern,Orlando,2024,11,JSU CF Torah and Chill,Series,19201,1,11,4,11
Southern,Orlando,2024,11,Aliza learning with Abi,Series,19204,3,1,0,1
Southern,Orlando,2024,11,Oviedo High School,Series,19205,1,4,4,4
Southern,Orlando,2024,11,JSU CF Chapter board meeting,Event,514334,1,5,1,5
Southern,Orlando,2024,11,Aliza learning with sophia,Series,19203,1,1,0,1
Southern,Orlando,2024,11,Lake Mary High School,Series,19197,1,13,9,13
Southern,Orlando,2024,11,Shabbat with Daniel Nabatian,Event,515577,1,4,1,4
Southern,Orlando,2024,11,aliza learning with natalie,Series,19219,2,1,1,1
Southern,Orlando,2024,11,Lake Buena Vista High School,Series,19375,1,5,1,5
Southern,Orlando,2024,11,Aliza Learning with Brooke,Series,16742,4,1,1,1
Southern,Orlando,2024,11,Learning Zach Fenton,Series,19217,1,1,0,1
Southern,Orlando,2024,11,Aliza learning with Mikayla,Series,19374,1,1,1,1
Southern,Orlando,2024,11,learning with noah,Series,19501,2,1,1,1
Southern,Orlando,2024,11,William R. Boone High School,Series,19372,1,3,2,3
Southern,Orlando,2024,11,jsu jr paint night,Event,516388,1,12,12,12
Southern,Orlando,2024,11,Aliza learning with ayla,Series,17686,4,1,0,1
Southern,Orlando,2024,11,learning with sam,Series,19502,1,1,1,1
Southern,Orlando,2024,11,Learning with Jonah,Series,16334,4,1,1,1
Southern,Orlando,2024,11,Learning WIth Zach R,Series,16332,4,1,1,1
Southern,Orlando,2024,11,Trinity Preparatory School,Series,19198,1,8,6,8
Southern,Orlando,2024,11,lmhs jsu board mting,Event,514333,1,3,2,3
Southern,Orlando,2024,11,Aliza learning with samara,Series,16677,2,1,1,1
Southern,Orlando,2024,11,Call with tallulah,Event,514326,1,1,1,1
Southern,Orlando,2024,11,Windermere Preparatory School,Series,19373,1,13,13,13
Southern,Orlando,2024,11,Aliza Learning with Eveanna,Series,19241,3,1,0,1
Southern,Orlando,2024,11,aliza call with liel,Event,515572,1,1,0,1
Southern,Orlando,2024,11,JSU cf Fall fellowship,Series,19244,3,21,21,21
Southern,Orlando,2024,11,JSU Guys Chill,Series,19710,1,3,2,3
Southern,Orlando,2024,12,Aliza learning with ayla,Series,17686,1,1,0,1
Southern,Orlando,2024,12,call with abigail,Event,515612,1,1,1,1
Southern,Orlando,2024,12,Aliza Learning with Eveanna,Series,19241,2,1,0,1
Southern,Orlando,2024,12,Aliza Learning with Brooke,Series,16742,3,1,1,1
Southern,Orlando,2024,12,Roller skating orlando tampa jacksonville,Event,515602,1,21,2,21
Southern,Orlando,2024,12,JSU CF Alumni Shabbaton,Event,517022,1,4,2,4
Southern,Orlando,2024,12,Winter Park High School,Series,19242,1,11,6,11
Southern,Orlando,2024,12,JSU CF Torah and Chill,Series,19201,1,8,1,8
Southern,Orlando,2024,12,JSU Chanuka Party,Event,517052,1,8,1,8
Southern,Orlando,2024,12,call with zach,Event,517018,1,1,0,1
Southern,Orlando,2024,12,aliza learning with natalie,Series,19219,1,1,1,1
Southern,Orlando,2024,12,jsu jr wacky olympics,Event,516389,1,6,6,6
Southern,Orlando,2024,12,call with asher,Event,515610,1,1,1,1
Southern,Orlando,2024,12,learning with sam,Series,19502,1,1,1,1
Southern,Orlando,2024,12,Aliza learning with zoe,Series,19248,2,1,1,1
Southern,Orlando,2024,12,Edgewater High School,Series,19243,1,19,17,19
Southern,Orlando,2024,12,coffee with max,Event,517008,1,1,1,1
Southern,Orlando,2024,12,Trinity Preparatory School,Series,19198,1,7,5,7
Southern,Orlando,2024,12,Learning Zach Fenton,Series,19217,3,1,1,1
Southern,Orlando,2024,12,JSU CF  Shabbaton at the Villas,Event,513383,1,30,18,30
Southern,Orlando,2024,12,William R. Boone High School,Series,19372,1,7,6,7
Southern,Orlando,2024,12,aliza call with jillian,Event,516998,1,1,0,1
Southern,Orlando,2024,12,Learning with Jonah,Series,16334,5,1,1,1
Southern,Orlando,2024,12,Aliza learning with sophia,Series,19203,3,1,0,1
Southern,Orlando,2024,12,Lake Buena Vista High School,Series,19375,1,15,12,15
Southern,Orlando,2024,12,Oviedo High School,Series,19205,1,7,7,7
Southern,Orlando,2024,12,Alumni Shabbat with Daniel Nabatian,Event,517020,1,17,11,17
Southern,Orlando,2024,12,Aliza learning with Abi,Series,19204,2,1,0,1
Southern,Orlando,2024,12,Learning WIth Zach R,Series,16332,3,1,1,1
Southern,Orlando,2024,12,JSU cf Fall fellowship,Series,19244,2,21,21,21
Southern,Orlando,2024,12,call with asher,Event,516993,1,1,0,1
Southern,Orlando,2024,12,Lake Highland Preparatory School,Series,19199,1,9,9,9
Southern,Orlando,2024,12,West Orange High School,Series,19503,1,9,9,9
Southern,Orlando,2024,12,coffee with gideon,Event,517026,1,1,1,1
Southern,Orlando,2024,12,coffee with gabe,Event,517024,1,1,0,1
Southern,Orlando,2024,12,Aliza Learning with Arielle,Series,16333,4,1,1,1
Southern,Orlando,2025,1,Learning with Jonah,Series,16334,3,1,0,1
Southern,Orlando,2025,1,Dr. Phillips High School,Series,19202,3,4,3,4
Southern,Orlando,2025,1,learning with logan,Series,19661,4,1,1,1
Southern,Orlando,2025,1,Trinity Preparatory School,Series,19198,1,10,7,10
Southern,Orlando,2025,1,holocaust education program,Event,518054,1,6,4,6
Southern,Orlando,2025,1,Learning with Shira Schoenberg,Series,19725,3,1,1,1
Southern,Orlando,2025,1,lbvhs jsu board meeting,Event,518041,1,5,4,5
Southern,Orlando,2025,1,Aliza Learning with Brooke,Series,16742,5,2,1,1
Southern,Orlando,2025,1,Oviedo High School,Series,19205,1,9,7,9
Southern,Orlando,2025,1,Aliza learning with zoe,Series,19248,1,1,0,1
Southern,Orlando,2025,1,Shabbat with Daniel Nabatian,Event,518008,1,2,2,2
Southern,Orlando,2025,1,Learning WIth Zach R,Series,16332,4,1,1,1
Southern,Orlando,2025,1,Aliza learning with samara,Series,16677,2,1,0,1
Southern,Orlando,2025,1,Aliza learning with sophia,Series,19203,1,1,0,1
Southern,Orlando,2025,1,Aliza learning with Abi,Series,19204,2,1,0,1
Southern,Orlando,2025,1,trinity jsu board meeting,Event,517996,1,5,5,5
Southern,Orlando,2025,1,aliza learning with natalie,Series,19219,1,1,1,1
Southern,Orlando,2025,1,jsu jr cupcake wars,Event,518035,1,9,9,9
Southern,Orlando,2025,1,aliza call with adam,Event,518059,1,1,0,1
Southern,Orlando,2025,1,Aliza Learning with Arielle,Series,16333,4,2,1,1
Southern,Orlando,2025,1,lbvhs jsu board meeting,Event,518949,1,5,0,5
Southern,Orlando,2025,1,call with ariel pelli,Event,518062,1,1,0,1
Southern,Orlando,2025,1,aliza learning with delaney,Series,19662,3,1,1,1
Southern,Orlando,2025,1,JSU Guys Chill,Series,19710,1,5,4,5
Southern,Orlando,2025,1,Aliza learning with ayla,Series,17686,1,1,1,1
Southern,Orlando,2025,1,Join summit of growth,Event,518063,1,11,6,11
Southern,Orlando,2025,1,oviedo jsu board meeting,Event,518048,1,2,2,2
Southern,Orlando,2025,1,wphs jsu board meeting,Event,518948,1,6,0,6
Southern,Orlando,2025,1,west orange jsu board meeting,Event,518034,1,2,2,2
Southern,Orlando,2025,1,oviedo jsu board meeting,Event,518950,1,3,1,3
Southern,Orlando,2025,1,learning with sam,Series,19502,1,1,1,1
Southern,Orlando,2025,1,JSU CF CH Board meeting,Event,518033,1,6,4,6
Southern,Orlando,2025,1,Aliza Learning with Eveanna,Series,19241,2,1,0,1
Southern,Orlando,2025,1,holocaust education program,Event,518037,1,6,4,6
Southern,Orlando,2025,1,winter park jsu board meeting,Event,518058,1,4,4,4
Southern,Orlando,2025,1,Edgewater High School,Series,19243,4,19,19,19
Southern,Orlando,2025,1,Holocaust awareness event at edgewater high,Event,518005,1,7,5,7
Southern,Orlando,2025,1,windermere prep jsu board meeting,Event,518049,1,5,5,5
Southern,Orlando,2025,1,Winter Park High School,Series,19242,1,25,16,25
Southern,Orlando,2025,2,Aliza learning with sophia,Series,19203,2,1,0,1
Southern,Orlando,2025,2,Trinity Preparatory School,Series,19198,1,6,1,6
Southern,Orlando,2025,2,lbvhs jsu board meeting,Event,524523,1,5,3,5
Southern,Orlando,2025,2,lmhs jsu board meeting,Event,520054,1,3,3,3
Southern,Orlando,2025,2,Learning with Shira Schoenberg,Series,19725,4,1,1,1
Southern,Orlando,2025,2,William R. Boone High School,Series,19372,1,7,7,7
Southern,Orlando,2025,2,Oviedo High School,Series,19205,1,9,9,9
Southern,Orlando,2025,2,Learning WIth Zach R,Series,16332,6,1,1,1
Southern,Orlando,2025,2,learning with sam,Series,19502,2,1,1,1
Southern,Orlando,2025,2,jsu winter park board meeting,Event,524522,1,6,1,6
Southern,Orlando,2025,2,Shabbat with Daniel Nabatian,Event,520060,1,2,1,2
Southern,Orlando,2025,2,Lake Highland Preparatory School,Series,19199,1,10,7,10
Southern,Orlando,2025,2,Aliza Learning with Brooke,Series,16742,4,1,1,1
Southern,Orlando,2025,2,Lake Mary High School,Series,19197,1,11,9,11
Southern,Orlando,2025,2,JSU CF Torah and Chill,Series,19201,1,7,3,7
Southern,Orlando,2025,2,Learning with reid,Series,19773,1,1,0,1
Southern,Orlando,2025,2,Aliza learning with samara,Series,16677,2,1,1,1
Southern,Orlando,2025,2,Winter Park High School,Series,19242,1,10,5,10
Southern,Orlando,2025,2,Windermere Preparatory School,Series,19373,1,13,12,13
Southern,Orlando,2025,2,Choices federation dinner teen delegation,Event,524536,1,8,2,8
Southern,Orlando,2025,2,Aliza Learning with Arielle,Series,16333,4,1,1,1
Southern,Orlando,2025,2,Dr. Phillips High School,Series,19202,1,5,2,5
Southern,Orlando,2025,2,JSU CF Fellowship Spring,Series,19774,3,34,30,28
Southern,Orlando,2025,2,Edgewater High School,Series,19243,1,9,9,9
Southern,Orlando,2025,2,Learning with Ariel pelli,Event,524524,1,1,0,1
Southern,Orlando,2025,2,boone jsu board meeting,Event,520046,1,2,0,2
Southern,Orlando,2025,2,Learning Zach Fenton,Series,19217,2,1,0,1
Southern,Orlando,2025,2,JSU Guys Chill,Series,19710,1,2,1,2
Southern,Orlando,2025,2,Aliza learning with ayla,Series,17686,3,1,0,1
Southern,Orlando,2025,2,Learning with Jonah,Series,16334,4,1,1,1
Southern,Orlando,2025,2,call with ayla,Event,524513,1,1,0,1
Southern,Orlando,2025,2,tjj zoom call,Event,520056,1,7,1,7
Southern,Orlando,2025,2,learning with jared,Series,19878,1,1,0,1
Southern,Orlando,2025,2,learning with logan,Series,19661,1,1,1,1
Southern,Orlando,2025,2,Aliza learning with zoe,Series,19248,1,1,0,1
Southern,Orlando,2025,3,Learning with Shira Schoenberg,Series,19725,1,1,1,1
Southern,Orlando,2025,3,Lake Buena Vista High School,Series,19375,1,11,11,11
Southern,Orlando,2025,3,Andrew speaks at ocps board meeting,Event,524935,1,1,0,1
Southern,Orlando,2025,3,Reunion with marni,Event,524954,1,1,1,1
Southern,Orlando,2025,3,Lake Mary High School,Series,19197,1,14,13,14
Southern,Orlando,2025,3,Shabbat with Daniel Nabatian,Event,524946,1,2,0,2
Southern,Orlando,2025,3,Winter Park High School,Series,19242,1,17,11,17
Southern,Orlando,2025,3,Aliza learning with samara,Series,16677,1,1,1,1
Southern,Orlando,2025,3,Aliza Learning with Eveanna,Series,19241,1,1,0,1
Southern,Orlando,2025,3,call with alek,Event,524961,1,1,0,1
Southern,Orlando,2025,3,Oviedo High School,Series,19205,1,9,9,9
Southern,Orlando,2025,3,aliza learning with delaney,Series,19662,1,1,0,1
Southern,Orlando,2025,3,Aliza learning with ayla,Series,17686,1,1,0,1
Southern,Orlando,2025,3,JSU CF Fellowship Spring,Series,19774,4,27,24,27
Southern,Orlando,2025,3,Aliza Learning with Arielle,Series,16333,3,1,1,1
Southern,Orlando,2025,3,Learning WIth Zach R,Series,16332,4,1,1,1
Southern,Orlando,2025,3,Lake Highland Preparatory School,Series,19199,1,11,9,11
Southern,Orlando,2025,3,learning with adam,Series,20229,1,1,0,1
Southern,Orlando,2025,3,Purim with Daniel Nabatian,Event,524945,1,4,2,4
Southern,Orlando,2025,3,Aliza learning with sophia,Series,19203,2,1,0,1
Southern,Orlando,2025,3,Edgewater High School,Series,19243,1,10,9,10
Southern,Orlando,2025,3,Aliza Learning with Brooke,Series,16742,7,1,1,1
Southern,Orlando,2025,3,Orlando Middle school wilderness academy Shabbaton,Event,524879,1,1,1,1
Southern,Orlando,2025,3,Learning with Jonah,Series,16334,6,1,1,1
Southern,Orlando,2025,3,Trinity Preparatory School,Series,19198,1,10,7,10
Southern,Orlando,2025,3,wphs jsu board meeting,Event,525801,1,6,0,6
Southern,Orlando,2025,3,Aliza call with lyla and sammi,Event,524955,1,2,0,2
Southern,Orlando,2025,3,learning with sam,Series,19502,4,1,1,1
Southern,Orlando,2025,3,Aliza learning with zoe,Series,19248,3,1,0,1
Southern,Orlando,2025,3,Coffee with julia,Event,525804,1,1,1,1
Southern,Orlando,2025,3,coffee with holden,Event,525805,1,1,1,1
Southern,Orlando,2025,3,Purim with Daniel Nabatian,Event,524944,1,5,5,5
Southern,Orlando,2025,3,JSU CF Chapter Board meeting,Event,525802,1,6,0,6
Southern,Orlando,2025,3,Dr. Phillips High School,Series,19202,1,5,1,5
Southern,Orlando,2025,3,Aliza learning with adam,Event,524958,1,1,0,1
Southern,Orlando,2025,3,Andrew presents at ocps code of conduct meeting,Event,524869,1,1,1,1
Southern,Orlando,2025,3,Lake Brantley High School,Series,19880,1,6,6,6
Southern,Orlando,2025,3,Learning with reid,Series,19879,1,1,0,1
